TIME,GEO,NACE_R2,Emissions
2010,Denmark,Other service activities,96064.19
2010,Denmark,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
2010,Denmark,Activities of extraterritorial organisations and bodies,0.0
2010,Germany,Total - all NACE activities,800295133.27
2010,Germany,"Agriculture, forestry and fishing",71114775.99
2010,Germany,Mining and quarrying,9684084.15
2010,Germany,Manufacturing,177898375.66
2010,Germany,"Electricity, gas, steam and air conditioning supply",356052129.63
2010,Germany,"Water supply; sewerage, waste management and remediation activities",23993996.11
2010,Germany,Construction,9339502.38
2010,Germany,Wholesale and retail trade; repair of motor vehicles and motorcycles,19209042.25
2010,Germany,Transportation and storage,87460555.26
2010,Germany,Accommodation and food service activities,4176292.64
2010,Germany,Information and communication,3234136.82
2010,Germany,Financial and insurance activities,1962984.71
2010,Germany,Real estate activities,1034870.82
2010,Germany,"Professional, scientific and technical activities",8572235.07
2010,Germany,Administrative and support service activities,1070572.88
2010,Germany,Public administration and defence; compulsory social security,7781141.07
2010,Germany,Education,4256123.23
2010,Germany,Human health and social work activities,7090289.22
2010,Germany,"Arts, entertainment and recreation",2820278.19
2010,Germany,Other service activities,3543747.2
2010,Germany,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
2010,Germany,Activities of extraterritorial organisations and bodies,0.0
2010,Estonia,Total - all NACE activities,20818243.02
2010,Estonia,"Agriculture, forestry and fishing",1322666.34
2010,Estonia,Mining and quarrying,74027.71
2010,Estonia,Manufacturing,1397243.71
2010,Estonia,"Electricity, gas, steam and air conditioning supply",14536710.86
2010,Estonia,"Water supply; sewerage, waste management and remediation activities",552330.61
2010,Estonia,Construction,121105.25
2010,Estonia,Wholesale and retail trade; repair of motor vehicles and motorcycles,176020.79
2010,Estonia,Transportation and storage,2046934.07
2010,Estonia,Accommodation and food service activities,34529.55
2010,Estonia,Information and communication,14655.69
2010,Estonia,Financial and insurance activities,8865.65
2010,Estonia,Real estate activities,100175.44
2010,Estonia,"Professional, scientific and technical activities",37864.04
2010,Estonia,Administrative and support service activities,35393.5
2010,Estonia,Public administration and defence; compulsory social security,237108.45
2010,Estonia,Education,55695.08
2010,Estonia,Human health and social work activities,27500.72
2010,Estonia,"Arts, entertainment and recreation",23591.37
2010,Estonia,Other service activities,15823.52
2010,Estonia,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.68
2010,Estonia,Activities of extraterritorial organisations and bodies,0.0
2010,Ireland,Total - all NACE activities,54290051.38
2010,Ireland,"Agriculture, forestry and fishing",18664832.7
2010,Ireland,Mining and quarrying,222875.11
2010,Ireland,Manufacturing,6362610.69
2010,Ireland,"Electricity, gas, steam and air conditioning supply",12989520.59
2010,Ireland,"Water supply; sewerage, waste management and remediation activities",799132.77
2010,Ireland,Construction,354595.46
2010,Ireland,Wholesale and retail trade; repair of motor vehicles and motorcycles,963986.06
2010,Ireland,Transportation and storage,11314754.69
2010,Ireland,Accommodation and food service activities,300736.1
2010,Ireland,Information and communication,102534.11
2010,Ireland,Financial and insurance activities,103843.78
2010,Ireland,Real estate activities,33921.81
2010,Ireland,"Professional, scientific and technical activities",172809.07
2010,Ireland,Administrative and support service activities,150048.01
2010,Ireland,Public administration and defence; compulsory social security,796179.85
2010,Ireland,Education,293918.53
2010,Ireland,Human health and social work activities,449988.27
2010,Ireland,"Arts, entertainment and recreation",135300.68
2010,Ireland,Other service activities,78463.1
2010,Ireland,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
2010,Ireland,Activities of extraterritorial organisations and bodies,0.0
2010,Greece,Total - all NACE activities,98062244.69
2010,Greece,"Agriculture, forestry and fishing",10705796.76
2010,Greece,Mining and quarrying,481840.06
2010,Greece,Manufacturing,17622761.06
2010,Greece,"Electricity, gas, steam and air conditioning supply",48492876.99
2010,Greece,"Water supply; sewerage, waste management and remediation activities",4827492.74
2010,Greece,Construction,869608.01
2010,Greece,Wholesale and retail trade; repair of motor vehicles and motorcycles,341665.91
2010,Greece,Transportation and storage,8985584.07
2010,Greece,Accommodation and food service activities,882197.18
2010,Greece,Information and communication,76425.56
2010,Greece,Financial and insurance activities,165422.42
2010,Greece,Real estate activities,6798.74
2010,Greece,"Professional, scientific and technical activities",336214.01
2010,Greece,Administrative and support service activities,169088.37
2010,Greece,Public administration and defence; compulsory social security,1637044.42
2010,Greece,Education,976872.97
2010,Greece,Human health and social work activities,1067971.79
2010,Greece,"Arts, entertainment and recreation",177179.39
2010,Greece,Other service activities,162534.21
2010,Greece,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,76870.04
2010,Greece,Activities of extraterritorial organisations and bodies,0.0
2010,Spain,Total - all NACE activities,295451669.91
2010,Spain,"Agriculture, forestry and fishing",48596772.24
2010,Spain,Mining and quarrying,5066455.93
2010,Spain,Manufacturing,95258455.74
2010,Spain,"Electricity, gas, steam and air conditioning supply",61514139.38
2010,Spain,"Water supply; sewerage, waste management and remediation activities",13696303.78
2010,Spain,Construction,1385162.28
2010,Spain,Wholesale and retail trade; repair of motor vehicles and motorcycles,10607486.06
2010,Spain,Transportation and storage,49555196.54
2010,Spain,Accommodation and food service activities,923410.35
2010,Spain,Information and communication,691526.37
2010,Spain,Financial and insurance activities,264573.6
2010,Spain,Real estate activities,102854.57
2010,Spain,"Professional, scientific and technical activities",606701.36
2010,Spain,Administrative and support service activities,359259.43
2010,Spain,Public administration and defence; compulsory social security,2794915.06
2010,Spain,Education,1175807.77
2010,Spain,Human health and social work activities,1880905.01
2010,Spain,"Arts, entertainment and recreation",102958.79
2010,Spain,Other service activities,868785.54
2010,Spain,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.11
2010,Spain,Activities of extraterritorial organisations and bodies,0.0
2010,France,Total - all NACE activities,380430878.15
2010,France,"Agriculture, forestry and fishing",90582338.12
2010,France,Mining and quarrying,1359847.4
2010,France,Manufacturing,111818075.79
2010,France,"Electricity, gas, steam and air conditioning supply",42038044.16
2010,France,"Water supply; sewerage, waste management and remediation activities",27148619.11
2010,France,Construction,7662737.0
2010,France,Wholesale and retail trade; repair of motor vehicles and motorcycles,16496966.43
2010,France,Transportation and storage,49122477.39
2010,France,Accommodation and food service activities,4153880.35
2010,France,Information and communication,1111419.36
2010,France,Financial and insurance activities,940847.12
2010,France,Real estate activities,503684.15
2010,France,"Professional, scientific and technical activities",2628961.16
2010,France,Administrative and support service activities,6850584.33
2010,France,Public administration and defence; compulsory social security,4500265.06
2010,France,Education,3492606.52
2010,France,Human health and social work activities,6378042.13
2010,France,"Arts, entertainment and recreation",1890960.7
2010,France,Other service activities,1750521.85
2010,France,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
2010,France,Activities of extraterritorial organisations and bodies,0.0
2010,Croatia,Total - all NACE activities,21963894.37
2010,Croatia,"Agriculture, forestry and fishing",3983288.92
2010,Croatia,Mining and quarrying,1237326.54
2010,Croatia,Manufacturing,5531787.34
2010,Croatia,"Electricity, gas, steam and air conditioning supply",5016920.31
2010,Croatia,"Water supply; sewerage, waste management and remediation activities",1964474.32
2010,Croatia,Construction,1561315.56
2010,Croatia,Wholesale and retail trade; repair of motor vehicles and motorcycles,496852.88
2010,Croatia,Transportation and storage,1070775.31
2010,Croatia,Accommodation and food service activities,55721.36
2010,Croatia,Information and communication,95943.79
2010,Croatia,Financial and insurance activities,70009.3
2010,Croatia,Real estate activities,152594.65
2010,Croatia,"Professional, scientific and technical activities",171412.45
2010,Croatia,Administrative and support service activities,121193.95
2010,Croatia,Public administration and defence; compulsory social security,70783.35
2010,Croatia,Education,87244.54
2010,Croatia,Human health and social work activities,108310.23
2010,Croatia,"Arts, entertainment and recreation",37162.13
2010,Croatia,Other service activities,98279.2
